id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated 
bitqy,bitqy,BQ,935,0.00228663,0.00000034,259.701,7118236.0,3112981275.0,10000000000.0,,-2.53,-10.25,-8.23,1523347753
kilocoin,KiloCoin,KLC,936,0.0356446,0.00000530,198.049,6996963.0,196297971.0,10025186872.0,,0.17,11.04,-28.03,1523347746
e-coin,E-coin,ECN,937,17.5322,0.00260687,56.2652,6142639.0,350363.0,213270119.0,,0.17,-5.71,-7.91,1523347749
chips,CHIPS,CHIPS,938,0.276078,0.00004105,469.652,5782551.0,20945352.0,20945352.0,21000000.0,0.19,-12.49,-29.5,1523347754
tiesdb,Ties.DB,TIE,939,0.135248,0.00002011,2.02064,5526850.0,40864563.0,59251278.0,,0.21,,-13.92,1523347756
asiacoin,AsiaCoin,AC,940,0.00383347,0.00000057,190.224,5410657.0,1411425375.0,1411425375.0,,0.17,-4.58,-13.83,1523347742
vcash,Vcash,XVC,941,0.336033,0.00004153,,5178957.0,15412049.0,15412049.0,,,,,1522169644
dao-casino,DAO.Casino,BET,942,0.0230224,0.00000342,158.888,3850976.0,167270821.0,167270821.0,,-0.08,-10.07,-2.14,1523347751
blockpool,Blockpool,BPL,943,0.159863,0.00002377,423.698,3563968.0,22293890.0,25264095.0,,4.27,8.63,-0.51,1523347756
xenon,Xenon,XNN,944,0.0113766,0.00000169,92.773,3412980.0,300000000.0,1000000000.0,,0.17,3.55,-12.08,1523347756
mercury-protocol,Mercury Protocol,GMT,945,0.0158586,0.00000236,,2724660.0,171809625.0,1000000000.0,,,-5.53,-8.65,1523317454
russiacoin,RussiaCoin,RC,946,0.304459,0.00004527,293.175,2550719.0,8377873.0,8377873.0,,0.21,-15.07,-34.86,1523347745
goodomy,Goodomy,GOOD,947,0.00523847,0.00000078,245.333,2396818.0,457541580.0,888000000.0,,-0.3,35.8,27.66,1523347751
real-estate-tokens,REX,REX,948,0.275694,0.00004099,249.459,2387718.0,8660756.0,24015497.0,,-0.04,-32.16,46.23,1523347754
bowhead,Bowhead,AHT,949,0.296144,0.00004159,,2369152.0,8000000.0,100000000.0,,,,-3.08,1523252653
encryptotel,EncryptoTel [WAVES],ETT,950,0.0379644,0.00000564,480.479,2358773.0,62131190.0,77663987.0,,-0.24,-41.21,-18.53,1523347750
yashcoin,YashCoin,YASH,951,0.235254,0.00003498,14.1153,2352612.0,10000305.0,10000305.0,,0.17,-5.71,95.0,1523347748
ixcoin,Ixcoin,IXC,952,0.11105,0.00001651,53.4243,2331949.0,20999088.0,20999088.0,,0.17,-7.58,3.89,1523347740
starta,Starta,STA,953,0.43964,0.00006537,147.389,2286135.0,5200017.0,5293348.0,,-0.03,-8.62,-32.35,1523347751
vsync-vsx,Vsync,VSX,954,0.014206,0.00000211,494.731,2280905.0,160559294.0,168332594.0,,0.17,-12.17,-14.8,1523347754
giga-watt-token,Giga Watt Token,WTT,955,0.776514,0.00009947,,2251891.0,2900000.0,17300000.0,,,,,1522199953
masternodecoin,Masternodecoin,MTNC,956,0.0413612,0.00000615,320.234,2078498.0,50252355.0,84037239.0,,-0.98,-9.39,-16.44,1523347754
sexcoin,Sexcoin,SXC,957,0.0152105,0.00000226,150.053,1925440.0,126586239.0,126586239.0,,0.33,-6.09,-9.14,1523347741
putincoin,PutinCoin,PUT,958,0.00463213,0.00000069,198.119,1923336.0,415216323.0,415216323.0,2000000000.0,1.54,-4.31,-4.04,1523347747
bitboost,BitBoost,BBT,959,0.144797,0.00002168,,1876429.0,12959036.0,50000000.0,,,-6.36,66.34,1523303656
carboncoin,Carboncoin,CARBON,960,0.000121054,0.00000002,41.4344,1863265.0,15392019200.0,15392019200.0,,0.57,-20.57,-14.65,1523347743
triaconta,Triaconta,TRIA,961,5.72029,0.00080852,,1578805.0,276001.0,276001.0,,,,,1523189656
bullion,Bullion,CBX,962,1.44704,0.00021516,52.6609,1464464.0,1012041.0,1012041.0,,0.19,-5.66,-2.17,1523347741
leafcoin,LeafCoin,LEAF,963,0.0000672539,0.00000001,7.41666,1417732.0,21080296750.0,21080296750.0,,0.19,-5.72,-7.91,1523347742
footy-cash,Footy Cash,XFT,964,0.289731,0.00004308,339.747,1333371.0,4602101.0,4602101.0,,0.19,3.97,-13.32,1523347747
fundyourselfnow,FundYourselfNow,FYN,965,1.46867,0.00021838,42.5914,1328230.0,904376.0,12500000.0,,-0.08,10.19,1.22,1523347752
smileycoin,SmileyCoin,SMLY,966,0.0000497168,0.000000007,142.046,1290661.0,25960250000.0,25960250000.0,,-0.31,-3.67,-12.37,1523347744
bittokens,BitTokens,BXT,967,2.17599,0.00032355,383.847,1267177.0,582345.0,582345.0,,0.17,121.18,70.06,1523347747
global-jobcoin,Global Jobcoin,GJC,968,0.0931587,0.00001358,,1252984.0,13449995.0,25009995.0,,,,6.61,1523112259
oceanlab,Oceanlab,OCL,969,0.0261281,0.00000389,485.563,1214957.0,46500000.0,50000000.0,,0.01,-4.4,-7.31,1523347753
orbitcoin,Orbitcoin,ORB,970,0.37299,0.00005546,36.6841,1187206.0,3182944.0,3182944.0,,0.17,-5.73,-4.46,1523347741
the-cypherfunks,The Cypherfunks,FUNK,971,0.0000244431,0.000000004,213.375,1157722.0,47363944999.0,47363944999.0,,-0.78,101.19,27.09,1523347745
supercoin,SuperCoin,SUPER,972,0.0231688,0.00000344,471.849,1124024.0,48514533.0,48514533.0,,0.19,170.66,184.14,1523347743
aurumcoin,AurumCoin,AU,973,3.5654,0.00053014,119.615,1061983.0,297858.0,297858.0,300000.0,-2.93,-14.37,-14.6,1523347744
version,Version,V,974,0.00215213,0.00000032,7.53244,1056412.0,490868324.0,490868324.0,,0.17,-13.79,-27.95,1523347750
inflationcoin,InflationCoin,IFLT,975,0.0000238756,0.000000004,100.29,1018341.0,42651973410.0,42651973410.0,,-3.92,-25.79,-38.14,1523347749
starcredits,StarCredits,STRC,976,0.221531,0.00003112,,996890.0,4500000.0,20000000.0,20000000.0,,,-23.43,1523247252
fluttercoin,FlutterCoin,FLT,977,0.00226819,0.00000032,,989953.0,436450711.0,436450711.0,,,-0.63,8.69,1523267043
pluscoin,PlusCoin,PLC,978,0.00019053,0.00000003,18.3157,985483.0,5172323624.0,28272323623.0,,-4.03,-5.48,-10.06,1523347756
anoncoin,Anoncoin,ANC,979,0.464052,0.00006900,335.147,979297.0,2110317.0,2110317.0,,0.19,-15.33,33.87,1523347741
universe,Universe,UNI,980,0.0482897,0.00000718,136.394,962340.0,19928474.0,31128474.0,,0.17,-7.06,-16.07,1523347749
woodcoin,Woodcoin,LOG,981,0.119578,0.00001778,11.7814,960832.0,8035193.0,8035193.0,,0.17,-10.83,-12.52,1523347744
42-coin,42-coin,42,982,22839.9,3.39607,382.492,959275.0,42.0,42.0,,-0.94,-4.88,-8.29,1523347741
cream,Cream,CRM,983,0.0201909,0.00000300,397.992,910419.0,45090582.0,45090582.0,100000000.0,0.21,-9.87,-15.05,1523347752
etheriya,Etheriya,RIYA,984,0.573605,0.00008485,,907174.0,1581531.0,1861531.0,100000000.0,,-5.22,15.92,1523322254
shorty,Shorty,SHORTY,985,0.00874301,0.00000130,315.732,874301.0,100000000.0,100000000.0,,-3.02,-33.74,-11.32,1523347748
metalcoin,MetalCoin,METAL,986,0.0112987,0.00000168,15.319,869158.0,76925527.0,76925527.0,,0.17,-7.14,13.82,1523347744
deuscoin,DeusCoin,DEUS,987,0.0775438,0.00001153,423.223,859173.0,11079837.0,100005000.0,,-8.1,-14.61,-18.77,1523347751
ico-openledger,ICO OpenLedger,ICOO,988,1.71676,0.00025527,1.71676,799927.0,465952.0,465952.0,,-0.09,-5.61,-9.62,1523347747
shadowcash,ShadowCash,SDC,989,0.116693,0.00001647,,781275.0,6695133.0,6695133.0,,,-0.67,11.24,1523267644
fantomcoin,Fantomcoin,FCN,990,0.107606,0.00001600,62.2762,767983.0,7136987.0,7136987.0,,0.19,-9.23,-2.07,1523347743
fucktoken,FuckToken,FUCK,991,0.0129508,0.00000197,,753015.0,58144264.0,70856019.0,,,,-17.33,1523006651
hitcoin,HitCoin,HTC,992,0.0000672539,0.00000001,1.41301,739545.0,10996318099.0,20996318099.0,,0.17,-5.71,-7.91,1523347746
renos,Renos,RNS,993,0.0214654,0.00000319,397.559,716002.0,33356077.0,33356077.0,,0.17,-23.62,-32.7,1523347749
unicoin,UniCoin,UNIC,994,0.236868,0.00003522,12.0333,709165.0,2993924.0,2993924.0,,0.19,5.45,3.72,1523347745
bit20,Bit20,BTWTY,995,684119.0,101.722,112.14,695065.0,1.0,1.0,,-0.05,172.36,32.37,1523347752
popularcoin,PopularCoin,POP,996,0.000201762,0.00000003,256.362,693021.0,3434841822.0,3434841822.0,4999999999.0,-24.77,-13.29,-8.55,1523347742
britcoin,BritCoin,BRIT,997,0.0318111,0.00000473,228.212,676561.0,21268092.0,21268092.0,,-4.35,-18.76,-17.06,1523347743
bitpark-coin,Bitpark Coin,BPC,998,0.00896038,0.00000126,,672029.0,75000000.0,100000000.0,,,,,1523244848
ethbet,EthBet,EBET,999,0.0756339,0.00001125,137.385,643160.0,8503600.0,10000000.0,,-0.08,28.73,-6.63,1523347754
hobonickels,HoboNickels,HBN,1000,0.00988633,0.00000147,90.378,634222.0,64151405.0,64151405.0,120000000.0,0.17,-10.58,-7.91,1523347741
i0coin,I0Coin,I0C,1001,0.0295917,0.00000440,128.547,621134.0,20990131.0,20990131.0,,0.19,-5.5,5.51,1523347741
emphy,Emphy,EPY,1002,0.0793876,0.00001180,456.479,610244.0,7686898.0,15375000.0,,-2.51,-8.18,-4.48,1523347757
skeincoin,Skeincoin,SKC,1003,0.0440513,0.00000655,59.2425,583684.0,13250088.0,16338197.0,,0.17,-5.72,-10.05,1523347742
netcoin,NetCoin,NET,1004,0.000739793,0.00000011,284.252,582311.0,787126712.0,787126712.0,,0.19,-5.72,-22.75,1523347771
kobocoin,Kobocoin,KOBO,1005,0.0231493,0.00000344,71.8293,571793.0,24700248.0,24700248.0,,-20.19,-0.36,-32.92,1523347744
ultimate-secure-cash,Ultimate Secure Cash,USC,1006,0.0536587,0.00000798,167.861,554998.0,10343113.0,38602656.0,200084200.0,-9.51,-18.93,-26.74,1523347749
jetcoin,Jetcoin,JET,1007,0.079914,0.00001188,233.496,545309.0,6823701.0,80000000.0,,0.11,5.18,-10.19,1523347753
piggycoin,Piggycoin,PIGGY,1008,0.00111029,0.00000017,17.1753,543581.0,489584830.0,489584830.0,,0.17,-14.0,-5.08,1523347742
monster-byte,Monster Byte,MBI,1009,0.0320152,0.00000476,34.5953,538583.0,16822736.0,40000000.0,,0.17,,,1523347752
trollcoin,Trollcoin,TROLL,1010,0.000920971,0.00000014,198.251,526809.0,572014415.0,572014415.0,,0.07,-11.19,-8.9,1523347743
guncoin,Guncoin,GUN,1011,0.0024884,0.00000037,315.319,518418.0,208333828.0,208333828.0,500000000.0,0.17,-8.19,-17.51,1523347743
bitstar,Bitstar,BITS,1012,0.0213195,0.00000317,1.97901,492048.0,23079737.0,23079737.0,,0.17,-5.71,-9.02,1523347742
triangles,Triangles,TRI,1013,4.42753,0.00065833,316.737,481154.0,108673.0,108673.0,,15.2,6.53,-1.08,1523347743
cashcoin,Cashcoin,CASH,1014,0.0100881,0.00000150,13.6918,480959.0,47675905.0,47675905.0,,0.17,-23.96,-42.2,1523347742
btctalkcoin,BTCtalkcoin,TALK,1015,0.00726343,0.00000108,160.253,474234.0,65290635.0,65290635.0,,0.17,-3.93,-14.26,1523347742
bitbar,BitBar,BTB,1016,12.7856,0.00190109,191.792,471864.0,36906.0,36906.0,,4.87,-1.14,22.84,1523347740
swagbucks,SwagBucks,BUCKS,1017,1.20744,0.00017953,343.971,464480.0,384682.0,384682.0,,2.11,-1.09,-1.15,1523347745
bitgem,Bitgem,BTG,1018,7.39867,0.00110011,336.465,448005.0,60552.0,60552.0,,0.19,-13.28,46.84,1523347741
machinecoin,Machinecoin,MAC,1019,0.0200417,0.00000298,207.597,422717.0,21091875.0,21091875.0,,-1.21,-7.48,-22.38,1523347743
qubitcoin,QubitCoin,Q2C,1020,0.00168135,0.00000025,479.761,418000.0,248609676.0,248609676.0,,-16.51,-12.71,-15.67,1523347755
valorbit,Valorbit,VAL,1021,0.0000675386,0.00000001,,412997.0,6114978764.0,922343314978764,,,,-7.52,1522913046
elementrem,Elementrem,ELE,1022,0.0154684,0.00000230,335.908,403189.0,26065302.0,26065302.0,,0.17,-9.64,-17.93,1523347747
ultracoin,UltraCoin,UTC,1023,0.00854125,0.00000127,363.971,394795.0,46222131.0,46222131.0,,0.17,-3.3,6.97,1523347741
dashcoin,Dashcoin,DSH,1024,0.0222274,0.00000331,44.2729,390646.0,17574970.0,17574970.0,,0.17,-8.11,4.48,1523347743
blazecoin,BlazeCoin,BLZ,1025,0.000634011,0.00000009,59.5056,385832.0,608557394.0,608557394.0,,0.41,-9.63,-13.19,1523347743
paycoin2,PayCoin,XPY,1026,0.0312454,0.00000465,204.058,371202.0,11880221.0,11880221.0,,0.17,40.55,33.4,1523347743
smartcoin,SmartCoin,SMC,1027,0.0152697,0.00000227,471.632,370332.0,24252709.0,24252709.0,,7.51,-0.86,-13.19,1523347741
ebitcoin-cash,eBitcoinCash,EBCH,1028,0.0396938,0.00000590,151.309,368577.0,9285500.0,21000000.0,21000000.0,-0.08,29.94,-22.27,1523347756
hodlcoin,HOdlcoin,HODL,1029,0.00221938,0.00000033,48.3337,364739.0,164342925.0,250000000.0,,0.17,-4.62,-31.78,1523347746
ambercoin,AmberCoin,AMBER,1030,0.00833949,0.00000124,0.692178,364431.0,43699481.0,43699481.0,,0.19,-5.71,-12.77,1523347744
lanacoin,LanaCoin,LANA,1031,0.000403524,0.00000006,249.028,358835.0,889254156.0,889254156.0,,0.19,-7.11,-21.07,1523347747
flycoin,Flycoin,FLY,1032,1.63602,0.00024326,10.2123,344882.0,210806.0,210806.0,,1.56,-5.8,,1523347745
joulecoin,Joulecoin,XJO,1033,0.00968709,0.00000144,30.6952,343495.0,35459087.0,35459087.0,,-0.56,-8.38,-11.49,1523347741
iticoin,iTicoin,ITI,1034,10.4655,0.00155612,182.266,334896.0,32000.0,9999992.0,,0.17,-6.92,-19.77,1523347750
trumpcoin,TrumpCoin,TRUMP,1035,0.0502812,0.00000748,413.343,331792.0,6598727.0,6598727.0,,1.07,3.66,-18.21,1523347747
droxne,DROXNE,DRXNE,1036,0.00470778,0.00000070,451.428,331196.0,70350730.0,90917951.0,,0.17,-1.82,16.19,1523347754
bitbtc,bitBTC,BITBTC,1037,7870.09,1.17021,3.87259,330720.0,42.0,42.0,,3.69,1.46,-6.13,1523347743
aricoin,Aricoin,ARI,1038,0.00141233,0.00000021,228.797,328271.0,232432480.0,232432480.0,,0.17,-15.05,-7.91,1523347742
digicube,DigiCube,CUBE,1039,0.000134508,0.00000002,117.05,326737.0,2429126009.0,2429126009.0,,16.85,-5.71,84.19,1523347745
gaia,GAIA,GAIA,1040,0.0134508,0.00000200,89.9726,324183.0,24101381.0,24101381.0,,-5.94,-13.89,-29.11,1523347743
kushcoin,KushCoin,KUSH,1041,0.0581804,0.00000865,4.98224,321025.0,5517754.0,5517754.0,,0.17,-6.14,-1.48,1523347748
halcyon,Halcyon,HAL,1042,0.055888,0.00000831,119.547,320192.0,5729172.0,5729172.0,,0.17,-5.71,-6.9,1523347743
bitcurrency,Bitcurrency,BTCR,1043,0.00188311,0.00000028,3.00544,319373.0,169598616.0,169598616.0,,0.21,-5.71,-19.93,1523347747
8bit,8Bit,8BIT,1044,0.216361,0.00003217,222.583,317584.0,1467841.0,1467841.0,,8.9,39.62,-1.11,1523347744
scorecoin,Scorecoin,SCORE,1045,0.0075579,0.00000112,103.303,315448.0,41737500.0,41737500.0,58800000.0,1.57,78.51,-3.27,1523347749
intelligent-trading-tech,Intelligent Trading Tech,ITT,1046,0.0321798,0.00000478,11.2629,315359.0,9799899.0,11500000.0,,,-16.96,-47.74,1523347755
visio,Visio,VISIO,1047,0.00612011,0.00000091,1.27581,312198.0,51011772.0,63011772.0,,0.21,-6.74,-4.77,1523347748
purevidz,PureVidz,VIDZ,1048,0.00239765,0.00000036,152.546,300377.0,125279775.0,125279775.0,,1.72,-18.52,-15.75,1523347749
motocoin,Motocoin,MOTO,1049,0.0152666,0.00000227,37.9462,298960.0,19582641.0,32113271.0,,0.19,-21.84,-4.19,1523347743
asiadigicoin,Asiadigicoin,ADCN,1050,0.011909,0.00000177,1.18802,296904.0,24931054.0,210000000.0,,0.0,405.95,246.71,1523347746
digital-developers-fund,DigitalDevelopersFund,DDF,1051,0.0571659,0.00000850,26.4106,292593.0,5118307.0,6428932.0,6428932.0,0.17,-13.74,-23.09,1523347752
tattoocoin,Tattoocoin (Standard Edition),TSE,1052,0.00322819,0.00000048,347.706,291899.0,90421856.0,90421856.0,,0.17,-24.67,-66.77,1523347749
coin,Coin(O),CNO,1053,0.00275741,0.00000041,3.49916,290266.0,105267503.0,105267503.0,,0.17,-5.71,-10.1,1523347742
tagcoin,TagCoin,TAG,1054,0.04501,0.00000669,230.64,289588.0,6433866.0,6433866.0,,0.61,-0.14,-9.35,1523347741
wavesgo,WavesGo,WGO,1055,0.0303579,0.00000451,36.01,282704.0,9312372.0,9312372.0,,-0.05,-11.62,-30.76,1523347750
satoshimadness,SatoshiMadness,MAD,1056,0.000134508,0.00000002,4.62532,269108.0,2000683485.0,2000683485.0,,0.17,-5.72,84.18,1523347745
bitgold,bitGold,BITGOLD,1057,1401.89,0.208447,311.575,265646.0,189.0,189.0,,-0.47,-4.41,-4.47,1523347743
bitz,Bitz,BITZ,1058,0.132423,0.00001969,1.28226,263640.0,1990891.0,1990891.0,,0.17,-5.72,-3.0,1523347745
grimcoin,Grimcoin,GRIM,1059,0.00252695,0.00000038,,251519.0,99534613.0,113701352.0,,,-6.77,-2.45,1523303055
golfcoin,Golfcoin,GOLF,1060,0.000201762,0.00000003,37.9037,250739.0,1242746802.0,1682746812.0,1700000000.0,0.17,-5.71,-7.91,1523347747
datacoin,Datacoin,DTC,1061,0.00807047,0.00000120,9.39161,249217.0,30880150.0,30880150.0,,0.21,-1.61,-24.34,1523347741
signatum,Signatum,SIGT,1062,0.00228663,0.00000034,61.9772,246894.0,107972766.0,107972766.0,,-2.69,-8.42,-19.24,1523347752
px,PX,PX,1063,0.0024884,0.00000037,2.51698,244712.0,98341177.0,98341177.0,,0.17,-5.71,-14.82,1523347747
eternity,Eternity,ENT,1064,0.0585109,0.00000870,79.6861,244504.0,4178773.0,4178773.0,,0.17,-6.69,-12.93,1523347748
cypher,Cypher,CYP,1065,0.038402,0.00000571,7.71093,244440.0,6365285.0,6365285.0,,0.17,-25.75,-15.86,1523347744
nevacoin,NevaCoin,NEVA,1066,0.0854878,0.00001271,70.6351,239267.0,2798845.0,2798845.0,,-2.15,-14.05,-15.95,1523347746
chesscoin,ChessCoin,CHESS,1067,0.00435978,0.00000065,24.7633,235571.0,54032769.0,54032769.0,,0.21,-3.14,-9.4,1523347746
securecoin,SecureCoin,SRC,1068,0.0271706,0.00000404,50.278,231440.0,8518021.0,8518021.0,,0.19,,-7.75,1523347741
titcoin,Titcoin,TIT,1069,0.00455184,0.00000068,288.957,227129.0,49898202.0,49898202.0,,2.02,-12.09,-19.54,1523347743
tigercoin,Tigercoin,TGC,1070,0.00517855,0.00000077,11.0709,225457.0,43536800.0,43536800.0,,1.49,-4.47,-10.12,1523347741
briacoin,BriaCoin,BRIA,1071,0.3027,0.00004501,38.2214,220892.0,729740.0,729740.0,3000000.0,0.33,-5.96,-18.98,1523347751
icoin,iCoin,ICN,1072,0.00746519,0.00000111,274.137,220750.0,29570638.0,29570638.0,,0.17,-6.55,-14.77,1523347741
mineum,Mineum,MNM,1073,0.0232263,0.00000345,488.474,219172.0,9436367.0,9586367.0,,0.17,-4.7,-6.46,1523347746
coinonatx,CoinonatX,XCXT,1074,0.011683,0.00000174,260.895,216697.0,18548076.0,18548076.0,48252000.0,-0.12,-14.7,-30.88,1523347753
tokyo,TOKYO,TOKC,1075,0.00154386,0.00000023,451.191,210320.0,136230070.0,245426797.0,,0.16,-6.09,-25.13,1523347759
blockpay,BlockPay,BLOCKPAY,1076,0.0385078,0.00000573,0.0054919,209032.0,5428300.0,98928316.0,,0.12,-5.39,-15.53,1523347747
freicoin,Freicoin,FRC,1077,0.00679265,0.00000101,10.1804,208347.0,30672379.0,100000000.0,,0.19,-5.72,-8.19,1523347741
prototanium,Prototanium,PR,1078,1.05145,0.00015634,183.629,206716.0,196600.0,196600.0,,0.17,-8.91,-5.71,1523347745
bigup,BigUp,BIGUP,1079,0.0000966616,0.00000001,9.90013,206621.0,2137572489.0,2137572489.0,,-7.93,-30.22,4.12,1523347747
truckcoin,Truckcoin,TRK,1080,0.00114332,0.00000017,66.2603,206099.0,180263348.0,180263348.0,,0.17,-5.71,-15.26,1523347742
berncash,BERNcash,BERN,1081,0.00287785,0.00000043,69.4455,205002.0,71234301.0,71234301.0,,0.13,1.86,5.72,1523347746
bankcoin,Bankcoin,B@,1082,0.0198716,0.00000295,113.177,204514.0,10291781.0,25000000.0,,19.66,29.76,29.27,1523347750
sproutsextreme,SproutsExtreme,SPEX,1083,0.0000672539,0.00000001,6.72539,192791.0,2866607586.0,2866607586.0,,0.21,-5.71,-7.91,1523347745
newbium,Newbium,NEWB,1084,0.00381403,0.00000057,296.265,190702.0,50000000.0,100000000.0,,0.01,-10.38,-12.81,1523347746
adcoin,AdCoin,ACC,1085,0.0316766,0.00000471,219.141,190233.0,6005460.0,70997943.0,,0.17,1.21,-14.73,1523347753
gapcoin,Gapcoin,GAP,1086,0.0146614,0.00000218,99.489,188713.0,12871392.0,12871392.0,,-16.65,-8.79,-12.27,1523347744
boostcoin,BoostCoin,BOST,1087,0.0158483,0.00000236,147.869,187889.0,11855487.0,11855487.0,,0.17,79.19,-19.95,1523347743
ammo-reloaded,Ammo Reloaded,AMMO,1088,0.00235389,0.00000035,94.8711,183080.0,77777777.0,77777777.0,,0.17,-5.71,-5.2,1523347750
atomic-coin,Atomic Coin,ATOM,1089,0.0119199,0.00000177,90.6468,182592.0,15318283.0,15318283.0,252000000.0,-2.33,-6.9,-9.29,1523347748
dix-asset,Dix Asset,DIX,1090,0.0000017874,0.0000000003,63.0022,178744.0,100000000000,100000000000,,0.13,-24.01,-19.68,1523347749
globalcoin,GlobalCoin,GLC,1091,0.00269016,0.00000040,30.3235,175320.0,65171010.0,65171010.0,,0.19,-16.2,-24.56,1523347741
chronos,Chronos,CRX,1092,0.00235072,0.00000035,135.109,173318.0,73729962.0,73729962.0,,-1.73,-41.42,-26.97,1523347747
spacecoin,SpaceCoin,SPACE,1093,0.00772644,0.00000115,171.799,171805.0,22236001.0,22236001.0,,0.16,-5.63,-6.15,1523347745
gameunits,GameUnits,UNITS,1094,0.0492587,0.00000732,112.281,171075.0,3472983.0,3472983.0,13000000.0,0.17,-10.17,-7.15,1523347748
xios,Xios,XIOS,1095,0.0753244,0.00001120,0.753177,161924.0,2149688.0,2149688.0,21000000.0,0.17,-5.79,-10.7,1523347755
islacoin,IslaCoin,ISL,1096,0.106261,0.00001580,3.67321,160848.0,1513704.0,1513704.0,,0.17,-5.72,4.59,1523347745
kayicoin,Kayicoin,KAYI,1097,0.000562174,0.00000008,202.662,159852.0,284345719.0,284345719.0,300000000.0,-0.41,5.23,-11.6,1523347751
lendconnect,LendConnect,LCT,1098,0.0726396,0.00001080,15.9807,156978.0,2161059.0,6500000.0,,-0.08,-55.49,-77.88,1523347758
advanced-internet-blocks,Advanced Internet Blocks,AIB,1099,0.00486406,0.00000072,21.8667,156790.0,32234319.0,31412139756.0,,-0.0,-16.94,-15.18,1523347744
theresa-may-coin,Theresa May Coin,MAY,1100,0.00403524,0.00000060,354.886,156383.0,38754400.0,38754400.0,100000000.0,-1.47,-1.82,1.5,1523347750
darsek,Darsek,KED,1101,0.00807047,0.00000120,38.2075,155701.0,19292622.0,19292622.0,,0.17,-4.92,8.35,1523347749
ratecoin,Ratecoin,XRA,1102,0.00125631,0.00000019,11.4229,153834.0,122449162.0,122449162.0,,2.04,-10.97,-23.47,1523347744
ecocoin,EcoCoin,ECO,1103,0.131428,0.00001954,122.828,152262.0,1158523.0,1160075.0,,3.05,-6.04,-8.67,1523347751
irishcoin,IrishCoin,IRL,1104,0.00430425,0.00000064,219.638,151911.0,35293149.0,39793149.0,,0.19,-4.21,-4.94,1523347745
rubies,Rubies,RBIES,1105,0.0145269,0.00000216,33.2708,151301.0,10415252.0,10415252.0,,-5.52,-10.68,-14.57,1523347746
litebar,LiteBar,LTB,1106,0.165781,0.00002465,67.7012,150644.0,908694.0,908694.0,,0.19,-14.36,-17.94,1523347742
virtacoin,Virtacoin,VTA,1107,0.0000283352,0.000000004,6.21689,147380.0,5201310113.0,12666916683.0,21000000000.0,-0.19,-6.29,-68.1,1523347743
amsterdamcoin,AmsterdamCoin,AMS,1108,0.00282467,0.00000042,32.153,141804.0,50201886.0,81469427.0,,0.17,-10.01,-21.83,1523347745
swing,Swing,SWING,1109,0.0445221,0.00000662,73.0377,141324.0,3174245.0,3174245.0,,0.19,-5.85,-0.06,1523347746
leacoin,LeaCoin,LEA,1110,0.000403974,0.00000006,202.441,140977.0,348974896.0,348974896.0,2000000000.0,0.04,-23.09,-12.23,1523347744
shadow-token,Shadow Token,SHDW,1111,0.0200794,0.00000299,120.065,140556.0,7000000.0,10000000.0,,0.2,-5.85,-48.77,1523347752
global-tour-coin,Global Tour Coin,GTC,1112,0.00457327,0.00000068,10.4176,136683.0,29887402.0,89786652.0,,0.21,-8.23,-20.19,1523347751
octocoin,OctoCoin,888,1113,0.00251562,0.00000037,303.854,134495.0,53463774.0,53463774.0,,0.19,-4.94,-10.61,1523347742
c-bit,C-Bit,XCT,1114,0.000829418,0.00000012,46.4027,130738.0,157625875.0,157625875.0,,0.37,2.46,-23.67,1523347746
